lat,lon,alt,speed,yaw,pitch,roll,id,timestamp
38.28761724,21.787578,94,1.36005432,90.06948486,-2.710120927,-4.5105504,test,1745410000000
38.28761724,21.787578,94,1.142530571,89.15222719,3.388679639,-2.30487423,test,1745410000400
38.28761724,21.787578,94,1.204911074,89.45674047,0.320077879,-1.535444591,test,1745410000800
38.28761724,21.787578,94,1.209088015,89.99241828,4.367284744,0.858391372,test,1745410001200
38.28761724,21.787578,94,1.310125814,90.29646034,-3.085012361,3.92131235,test,1745410001600
38.28761724,21.787578,94,1.218819234,90.51354315,0.222457239,4.164856851,test,1745410002000
38.28761724,21.787578,94,1.145051716,89.63775375,-2.516559446,-1.82888198,test,1745410002400
38.28761724,21.787578,94,1.167252187,89.43747353,1.206115529,-2.088505156,test,1745410002800
38.28761724,21.787578,94,1.32107208,89.86486201,1.27820919,-1.613493394,test,1745410003200
38.28761724,21.787578,94,1.336293692,90.05510213,4.663755634,4.540397853,test,1745410003600
38.28761724,21.787578,94,1.369618745,89.34733611,4.833187655,-0.736154047,test,1745410004000
38.28761724,21.787578,94,1.36298015,90.13157937,2.557705933,-2.526471693,test,1745410004400
38.28761724,21.787578,94,1.372469984,89.86581883,-2.943913329,-2.238842292,test,1745410004800
38.28761724,21.787578,94,1.355707008,90.1812178,-1.980927482,-0.396549914,test,1745410005200
38.28761724,21.787578,94,1.323198136,90.24974188,3.551617036,3.547235304,test,1745410005600
38.28761724,21.787578,94,1.127614656,89.96009065,-4.919528952,-0.912150693,test,1745410006000
38.28761724,21.787578,94,1.35561245,90.06948486,-1.611422684,-2.151447805,test,1745410006400
38.28761744,21.78758339,94,1.197205598,89.15222719,4.479328524,1.716502419,test,1745410006800
38.28761774,21.78758992,94,1.135829398,89.45674047,-2.153305074,-1.651440349,test,1745410007200
38.2876594965073,21.78758992703962,94,11.621,89.99241828,-3.685809813,1.377026207,test,1745410007600
38.287700399449875,21.787589657400826,94,11.383,90.29646034,3.475432691,3.83752429,test,1745410008000
38.287739333196164,21.787589212798114,94,10.836,90.51354315,3.957672966,-3.846414414,test,1745410008400
38.28777703351003,21.78758951647518,94,10.492,89.63775375,-2.350607718,3.642009423,test,1745410008800
38.28781583520363,21.787590001836254,94,10.799,89.43747353,-4.099467205,0.498985002,test,1745410009200
38.28785265878554,21.787590112488857,94,10.248,89.86486201,-2.15802084,-3.444829239,test,1745410009600
38.28789041014332,21.787590066233882,94,10.506,90.05510213,-0.109017879,1.230600027,test,1745410010000
38.28792776847342,21.787590608425962,94,10.397,89.34733611,2.989704157,-3.708413712,test,1745410010400
38.287964254366415,21.787590501675222,94,10.154,90.13157937,1.044456325,-2.542181169,test,1745410010800
38.287998476673394,21.78759060378304,94,9.524,89.86581883,4.721296794,-3.460017976,test,1745410011200
38.28803131530468,21.78759047145719,94,9.139,90.1812178,-1.157463513,-4.166741273,test,1745410011600
38.28806402399247,21.787590289815892,94,9.103,90.24974188,3.459704894,-4.309008988,test,1745410012000
38.288095559159444,21.787590317801016,94,8.776,89.96009065,-2.907550776,3.816557832,test,1745410012400
38.288129395878826,21.787590265520965,94,9.417,90.06948486,-2.905684441,0.887960303,test,1745410012800
38.28816107262549,21.787590862706246,94,8.817,89.15222719,4.590679526,-3.829504164,test,1745410013200
38.28819384146409,21.78759125856364,94,9.12,89.45674047,-2.235668458,2.846837342,test,1745410013600
38.288225351019705,21.787591263875754,94,8.769,89.99241828,2.321797606,0.301173019,test,1745410014000
38.28825838224002,21.787591046128625,94,9.193,90.29646034,-3.091940564,-3.369255727,test,1745410014400
38.288289728574675,21.787590688170127,94,8.724,90.51354315,1.334179949,0.688178054,test,1745410014800
38.28832285846717,21.78759095503232,94,9.22,89.63775375,1.897289032,1.735695887,test,1745410015200
38.28835490593439,21.787591355906397,94,8.919,89.43747353,-2.346663343,-4.680365877,test,1745410015600
38.288388880847734,21.787591457998925,94,9.455,89.86486201,0.627396306,-3.890042831,test,1745410016000
38.28842057467177,21.787591419165963,94,8.82,90.05510213,4.571151554,2.025256752,test,1745410016400
38.288450015543205,21.78759184644971,94,8.194,89.34733611,-3.374232519,2.231318701,test,1745410016800
38.288478761425004,21.787591762344764,94,8.0,90.13157937,-4.161636353,0.613468925,test,1745410017200
38.288509101052625,21.787591852867976,94,8.444,89.86581883,-0.185074756,-3.138587316,test,1745410017600
38.288540157743164,21.787591727722596,94,8.643,90.1812178,3.621327101,1.505714318,test,1745410018000
38.28857054731612,21.78759155896005,94,8.457,90.24974188,0.755094104,3.324767262,test,1745410018400
38.28859935294046,21.787591584522904,94,8.017,89.96009065,0.604921599,-0.060892172,test,1745410018800
38.288630537954795,21.78759153633992,94,8.679,90.06948486,3.207941665,-3.276509732,test,1745410019200
38.28865996196176,21.787592091055465,94,8.19,89.15222719,4.682610994,3.903018544,test,1745410019600
38.28868963316404,21.787592449492482,94,8.258,89.45674047,-4.828546049,-0.40368867,test,1745410020000
38.28871958162222,21.787592454541414,94,8.335,89.99241828,-0.093930941,4.145157333,test,1745410020400
38.28875163255179,21.78759224325652,94,8.92,90.29646034,-2.86749068,3.395956753,test,1745410020800
38.28878539598456,21.787591857696043,94,9.397,90.51354315,2.503852629,-4.53334108,test,1745410021200
38.28881937514175,21.787592131399087,94,9.457,89.63775375,0.636587266,-0.08378231,test,1745410021600
38.28885151923825,21.787592533481877,94,8.946,89.43747353,0.153169771,-1.704706664,test,1745410022000
38.28888397345771,21.787592631004813,94,9.032,89.86486201,3.066809954,-0.165509554,test,1745410022400
38.28891610367662,21.787592591637157,94,8.942,90.05510213,-1.30077748,0.088568251,test,1745410022800
38.28894824672576,21.78759305813838,94,8.946,89.34733611,3.439715491,4.010317429,test,1745410023200
38.288980714704024,21.78759296314329,94,9.036,90.13157937,-0.976110061,-4.044683528,test,1745410023600
