lat,lon,alt,speed,yaw,pitch,roll,id,timestamp
38.28783206475726,21.788004533886827,92.5,1.5779939099737792,185.46476060319168,3.315851044640377,4.549830870537928,test,1745413233823
38.2878343633805,21.78798603475231,92.5,1.5746486056285751,158.67023131589892,-3.8851009347935053,-3.930585886584895,test,1745413234823
38.287838031994546,21.787973177593095,92.5,1.584402779397055,182.36685252333388,3.7571389160123694,-4.324314753326037,test,1745413235823
38.28784000089627,21.787946194472667,92.5,1.6661937494565306,149.41979746242538,3.122166154162482,-1.3068778482069607,test,1745413236823
38.28784281325379,21.787930566365745,92.5,1.5737628842775426,177.7423757161866,-1.207487009390713,-0.48346462471487506,test,1745413237823
38.28784477883434,21.78791183926917,92.5,1.6984916135327215,164.4947854512538,0.21132378383929584,4.531366120832526,test,1745413238823
38.28784852001493,21.787894224106005,92.5,1.569250001620734,186.99294991199346,3.1703963494315843,1.2427769657015393,test,1745413239823
38.287851336825526,21.78787461802795,92.5,1.5867197236751835,188.82383201357896,1.8776955679285265,-2.0422589809655434,test,1745413240823
38.28785403578753,21.78785806390718,92.5,1.7113492896168907,158.33344841485135,4.651311981591862,-0.8357236949771405,test,1745413241823
38.287856748279964,21.787840242266853,92.5,1.613781656003089,186.9536604750143,3.176284103447852,4.251389452632029,test,1745413242823
38.28785993233272,21.787818392664192,92.5,1.6042557193743172,175.50509447774007,-3.85187254636034,-3.6859298338184887,test,1745413243823
38.28786272419189,21.78780545652102,92.5,1.6836074318151533,175.50509447774007,4.028036471903324,0.1514573426329724,test,1745413244823
